w1,w2,w3,w4,w5,w6,fval
8.332152e-01,1.007029e+00,1.006110e+00,1.086091e+00,1.036552e+00,1.050758e+00,5.915230e-12
1.186225e+00,1.087575e+00,9.312025e-01,9.455911e-01,9.227813e-01,9.980832e-01,1.195236e-11
8.341776e-01,1.005691e+00,1.007294e+00,1.085949e+00,1.035466e+00,1.050699e+00,9.859454e-12
1.187643e+00,1.089776e+00,9.358860e-01,9.418276e-01,9.234440e-01,9.855636e-01,3.211350e-11
8.353928e-01,1.003833e+00,1.007696e+00,1.095030e+00,1.022234e+00,1.050668e+00,7.669721e-11
1.189549e+00,1.092689e+00,9.340803e-01,9.496834e-01,9.845185e-01,9.154486e-01,1.418287e-10
8.367244e-01,1.000145e+00,1.007249e+00,1.086497e+00,1.053570e+00,1.033575e+00,8.683007e-11
1.191619e+00,9.338396e-01,1.092046e+00,9.533528e-01,9.823719e-01,9.128798e-01,1.936836e-12
8.381735e-01,1.009683e+00,1.000611e+00,1.079734e+00,1.050281e+00,1.039107e+00,2.446180e-11
1.193892e+00,9.345900e-01,1.095035e+00,9.519185e-01,9.833139e-01,9.105028e-01,1.306440e-11
8.401683e-01,1.011565e+00,9.898350e-01,1.088144e+00,1.056211e+00,1.026692e+00,3.588818e-11
1.196820e+00,9.254158e-01,1.100869e+00,9.579267e-01,9.757191e-01,9.105658e-01,5.168467e-11
8.421668e-01,1.014896e+00,9.859864e-01,1.070005e+00,1.055767e+00,1.042875e+00,6.178077e-13
1.200476e+00,9.174960e-01,1.104785e+00,9.622086e-01,9.772710e-01,9.148207e-01,4.651883e-12
8.444888e-01,1.012143e+00,9.908795e-01,1.077327e+00,1.052484e+00,1.034134e+00,6.626916e-11
1.204437e+00,9.196308e-01,1.099163e+00,9.088048e-01,9.780320e-01,9.625856e-01,2.131362e-10
8.480969e-01,1.014140e+00,9.885593e-01,1.023583e+00,1.048036e+00,1.086054e+00,1.096636e-10
1.208520e+00,9.203417e-01,1.102878e+00,9.054725e-01,9.823422e-01,9.552054e-01,5.557272e-10
8.513745e-01,1.014121e+00,9.885934e-01,1.034975e+00,1.046970e+00,1.073190e+00,2.381667e-10
1.216042e+00,8.818951e-01,1.083334e+00,9.910363e-01,9.534827e-01,9.033898e-01,1.519780e-10
8.550098e-01,1.013526e+00,9.895573e-01,1.027149e+00,1.049342e+00,1.074102e+00,1.368455e-09
1.215660e+00,1.081221e+00,1.030282e+00,9.282546e-01,1.011933e+00,8.862835e-01,3.739699e-10
8.586261e-01,1.016708e+00,9.889994e-01,1.035284e+00,1.041827e+00,1.068491e+00,1.746032e-09
1.223390e+00,1.092002e+00,1.020179e+00,9.360918e-01,1.004533e+00,8.864349e-01,5.675147e-10
8.603570e-01,1.012403e+00,1.005333e+00,1.043643e+00,1.039417e+00,1.069035e+00,1.082507e-09
1.224324e+00,1.084752e+00,1.032848e+00,9.704227e-01,9.523495e-01,8.832991e-01,1.482895e-09
8.599688e-01,9.994133e-01,1.017710e+00,1.051219e+00,1.041511e+00,1.061853e+00,8.234704e-12
1.187804e+00,9.777358e-01,1.117207e+00,9.642526e-01,8.500110e-01,8.963407e-01,1.000518e-09
8.731673e-01,1.011307e+00,9.926719e-01,1.061309e+00,1.002807e+00,1.081516e+00,3.220006e-11
1.179315e+00,9.843463e-01,1.120273e+00,9.725091e-01,8.432946e-01,8.947479e-01,2.063459e-09

1.017163e+00,1.001700e+00,1.012382e+00,1.016323e+00,1.004640e+00,9.870605e-01


8.222641e-01,1.028786e+00,1.032123e+00,1.008089e+00,1.093611e+00,1.012456e+00,4.951765e-10
1.177513e+00,9.670711e-01,9.298142e-01,1.071120e+00,9.582208e-01,9.429898e-01,8.162437e-13
8.237741e-01,1.030177e+00,1.025148e+00,1.010763e+00,1.095237e+00,1.015541e+00,1.791715e-10
1.179462e+00,9.684533e-01,9.270893e-01,1.076896e+00,9.565177e-01,9.424626e-01,5.794959e-11
8.250630e-01,1.028256e+00,1.037726e+00,1.013118e+00,1.085355e+00,1.015701e+00,5.698206e-10
1.181285e+00,9.676591e-01,9.258518e-01,1.075636e+00,9.534148e-01,9.476553e-01,3.179208e-11
8.264952e-01,1.034475e+00,1.031170e+00,1.000585e+00,1.085202e+00,1.020236e+00,4.720293e-10
1.183076e+00,9.639408e-01,9.227358e-01,1.074001e+00,9.686448e-01,9.362611e-01,2.021768e-10
8.274537e-01,1.032662e+00,1.042547e+00,1.006291e+00,1.080452e+00,1.007790e+00,4.470804e-11
1.184293e+00,9.800081e-01,9.216224e-01,1.079447e+00,9.504041e-01,9.359135e-01,1.299233e-10
8.284399e-01,1.026996e+00,1.036142e+00,1.002934e+00,1.090858e+00,1.008858e+00,4.279780e-11
1.185546e+00,9.383605e-01,9.193690e-01,1.084727e+00,9.580116e-01,9.820521e-01,9.441417e-11
8.293873e-01,1.010939e+00,1.033372e+00,1.000204e+00,1.090161e+00,1.029357e+00,9.230469e-11
1.186863e+00,9.410843e-01,9.495058e-01,1.080783e+00,9.182267e-01,9.830591e-01,4.772908e-11
8.302781e-01,1.003978e+00,1.098588e+00,1.017789e+00,1.028757e+00,1.020267e+00,1.286381e-10
1.187941e+00,1.089875e+00,9.827559e-01,9.851285e-01,9.231512e-01,9.466571e-01,5.835674e-11
8.312106e-01,1.002614e+00,1.009295e+00,1.093260e+00,1.028806e+00,1.057928e+00,4.257436e-10
1.189174e+00,1.089910e+00,9.346966e-01,9.546681e-01,9.155124e-01,9.811988e-01,1.781163e-11
8.321417e-01,1.009196e+00,1.005267e+00,1.085125e+00,1.039382e+00,1.054211e+00,1.262878e-11
1.190604e+00,1.094919e+00,9.348575e-01,9.499779e-01,9.140910e-01,9.790268e-01,1.546500e-11
8.332819e-01,1.010768e+00,1.003448e+00,1.084978e+00,1.039022e+00,1.049659e+00,3.637842e-12
1.192261e+00,1.096167e+00,9.381824e-01,9.434547e-01,9.805467e-01,9.112457e-01,1.826022e-13
8.346410e-01,1.004092e+00,1.008819e+00,1.085963e+00,1.050965e+00,1.034230e+00,2.285948e-11
1.194755e+00,9.246127e-01,1.093382e+00,9.581355e-01,9.837194e-01,9.195706e-01,4.683198e-11
8.361807e-01,1.009876e+00,1.001566e+00,1.081797e+00,1.049637e+00,1.039246e+00,1.625868e-11
1.196868e+00,9.259305e-01,1.103280e+00,9.593134e-01,9.714252e-01,9.093072e-01,3.782170e-11
8.380489e-01,1.010548e+00,1.001966e+00,1.094682e+00,1.048545e+00,1.024033e+00,3.408921e-11
1.199853e+00,9.183783e-01,1.105862e+00,9.609569e-01,9.769932e-01,9.141798e-01,2.835462e-12
8.402230e-01,1.012747e+00,9.910778e-01,1.084576e+00,1.054509e+00,1.030155e+00,2.329666e-11
1.203311e+00,9.202303e-01,1.097685e+00,9.614660e-01,9.793311e-01,9.120607e-01,1.166221e-10
8.427838e-01,1.013553e+00,9.858799e-01,1.083308e+00,1.056534e+00,1.029174e+00,6.771637e-12
1.207095e+00,9.232629e-01,1.094784e+00,9.073581e-01,9.856937e-01,9.570418e-01,2.743689e-10
8.461859e-01,1.008821e+00,9.921236e-01,1.034565e+00,1.052457e+00,1.079204e+00,3.367423e-10
1.211224e+00,9.315872e-01,1.093410e+00,9.006346e-01,9.734863e-01,9.565109e-01,1.619252e-10
8.488276e-01,1.007115e+00,1.001151e+00,1.038681e+00,1.045420e+00,1.072322e+00,2.945039e-10
1.218761e+00,8.828001e-01,1.084699e+00,1.003832e+00,9.449574e-01,9.024961e-01,1.403007e-10
8.527447e-01,1.020653e+00,9.881476e-01,1.042684e+00,1.046181e+00,1.061100e+00,1.499619e-10
1.218054e+00,1.079715e+00,1.027871e+00,9.428522e-01,1.006254e+00,8.784732e-01,2.060116e-10
8.579110e-01,1.008441e+00,9.873617e-01,1.037086e+00,1.044469e+00,1.071327e+00,1.121444e-11
1.225390e+00,1.097752e+00,1.017521e+00,9.287266e-01,1.007675e+00,8.838720e-01,2.195401e-10
8.596606e-01,1.011438e+00,1.000070e+00,1.041748e+00,1.043171e+00,1.068350e+00,2.223517e-10
1.226986e+00,1.100122e+00,1.026477e+00,9.636065e-01,9.514372e-01,8.803715e-01,1.659229e-10
8.610757e-01,1.009471e+00,1.003116e+00,1.053234e+00,1.044207e+00,1.055110e+00,4.815718e-11
1.192873e+00,9.787282e-01,1.115152e+00,9.686503e-01,8.593592e-01,8.842453e-01,5.552999e-10
8.621789e-01,1.010383e+00,1.001902e+00,1.070941e+00,1.005861e+00,1.075760e+00,1.138171e-10
1.183693e+00,9.803265e-01,1.122726e+00,9.693033e-01,8.685493e-01,8.948406e-01,1.890721e-10

1.017546e+00,1.002323e+00,1.012768e+00,1.018980e+00,1.004444e+00,9.850762e-01


8.197293e-01,1.028381e+00,1.030490e+00,1.003321e+00,1.096607e+00,1.014985e+00,4.451891e-10
1.181003e+00,9.700053e-01,9.247499e-01,1.079522e+00,9.594653e-01,9.426820e-01,9.937378e-11
8.214934e-01,1.040329e+00,1.026841e+00,1.002183e+00,1.094512e+00,1.008282e+00,6.722501e-10
1.183446e+00,9.772614e-01,9.182228e-01,1.079961e+00,9.685908e-01,9.324110e-01,1.394897e-11
8.225882e-01,1.031615e+00,1.035945e+00,1.005543e+00,1.086403e+00,1.016368e+00,2.680852e-10
1.185252e+00,9.791922e-01,9.192637e-01,1.077809e+00,9.656240e-01,9.348846e-01,7.121429e-11
8.236921e-01,1.033278e+00,1.020457e+00,1.011768e+00,1.098003e+00,1.014238e+00,4.246855e-10
1.186518e+00,9.812980e-01,9.216332e-01,1.087100e+00,9.469544e-01,9.323153e-01,6.737453e-11
8.248361e-01,1.031079e+00,1.023377e+00,1.004489e+00,1.096733e+00,1.021655e+00,2.782635e-10
1.187868e+00,9.858150e-01,9.235788e-01,1.089999e+00,9.424948e-01,9.352228e-01,4.531238e-11
8.257564e-01,1.029925e+00,1.027448e+00,1.008586e+00,1.093500e+00,1.017167e+00,2.648972e-10
1.189297e+00,9.341437e-01,9.160168e-01,1.087413e+00,9.590043e-01,9.816018e-01,6.341590e-11
8.266891e-01,1.011872e+00,1.027237e+00,1.011289e+00,1.095845e+00,1.028260e+00,1.749030e-10
1.190605e+00,9.382097e-01,9.439139e-01,1.092430e+00,9.138326e-01,9.871165e-01,2.045484e-11
8.276654e-01,1.017266e+00,1.081457e+00,1.003125e+00,1.037149e+00,1.032227e+00,7.953833e-11
1.191652e+00,1.095544e+00,9.894184e-01,9.807849e-01,9.116519e-01,9.411424e-01,1.742433e-13
8.285754e-01,1.002570e+00,1.010865e+00,1.083043e+00,1.039812e+00,1.055397e+00,1.252326e-10
1.192834e+00,1.097778e+00,9.367272e-01,9.474811e-01,9.105384e-01,9.776707e-01,2.837723e-12
8.295796e-01,1.004821e+00,1.012391e+00,1.095478e+00,1.031584e+00,1.054412e+00,5.278000e-11
1.194399e+00,1.094657e+00,9.308479e-01,9.494876e-01,9.173531e-01,9.832287e-01,2.455052e-11
8.306597e-01,1.007064e+00,1.006500e+00,1.085019e+00,1.041059e+00,1.055457e+00,7.949541e-11
1.196262e+00,1.101274e+00,9.271692e-01,9.548056e-01,9.720364e-01,9.117357e-01,8.340265e-11
8.320255e-01,1.011498e+00,1.003785e+00,1.085118e+00,1.053290e+00,1.040558e+00,7.358303e-11
1.198494e+00,9.195365e-01,1.102863e+00,9.606753e-01,9.791776e-01,9.126709e-01,8.672864e-12
8.335457e-01,1.000121e+00,1.014209e+00,1.085912e+00,1.049089e+00,1.039744e+00,7.791409e-13
1.200807e+00,9.210482e-01,1.104056e+00,9.591102e-01,9.784498e-01,9.134001e-01,3.436492e-11
8.354096e-01,1.002554e+00,1.009260e+00,1.094055e+00,1.050254e+00,1.026623e+00,1.538129e-11
1.203546e+00,9.207693e-01,1.099578e+00,9.590093e-01,9.778926e-01,9.089745e-01,5.230147e-11
8.375564e-01,1.006195e+00,9.992387e-01,1.085586e+00,1.053768e+00,1.033034e+00,8.513746e-11
1.206599e+00,9.246068e-01,1.099669e+00,9.586576e-01,9.794649e-01,9.059345e-01,2.968239e-10
8.400209e-01,1.011712e+00,9.913708e-01,1.085292e+00,1.054486e+00,1.030469e+00,1.791079e-11
1.211092e+00,9.202930e-01,1.095342e+00,9.068139e-01,9.774488e-01,9.632935e-01,5.111679e-10
8.437078e-01,1.013447e+00,9.872084e-01,1.031950e+00,1.054270e+00,1.080184e+00,1.017354e-11
1.215618e+00,9.266221e-01,1.094776e+00,9.054056e-01,9.819343e-01,9.573394e-01,1.158308e-10
8.471911e-01,1.005170e+00,9.944130e-01,1.035307e+00,1.051543e+00,1.080473e+00,4.868105e-11
1.221575e+00,8.748789e-01,1.094012e+00,1.005054e+00,9.458408e-01,8.973102e-01,3.466451e-12
8.512747e-01,1.015475e+00,9.828321e-01,1.030849e+00,1.050674e+00,1.076763e+00,6.323951e-10
1.224374e+00,1.092105e+00,1.015551e+00,9.300585e-01,1.010317e+00,8.862400e-01,1.916278e-09
8.538225e-01,1.015073e+00,9.908942e-01,1.034926e+00,1.045930e+00,1.066729e+00,3.277662e-10
1.228802e+00,1.103575e+00,1.018641e+00,9.250136e-01,1.009107e+00,8.859900e-01,5.826426e-10
8.564438e-01,1.004020e+00,1.000610e+00,1.054099e+00,1.039172e+00,1.058394e+00,5.731233e-10
1.219035e+00,1.095834e+00,1.055087e+00,9.561313e-01,9.532333e-01,8.756354e-01,5.472165e-10
8.600970e-01,1.003416e+00,1.001678e+00,1.037042e+00,1.045416e+00,1.076285e+00,1.339178e-09
1.198422e+00,9.686953e-01,1.119485e+00,9.595603e-01,8.480774e-01,8.867343e-01,3.981765e-10
8.591568e-01,1.009834e+00,9.991167e-01,1.066163e+00,1.005093e+00,1.080487e+00,4.494810e-10
1.185830e+00,9.824130e-01,1.127496e+00,9.694156e-01,8.575885e-01,8.939110e-01,3.360763e-10

1.017931e+00,1.003093e+00,1.012081e+00,1.018736e+00,1.005006e+00,9.859921e-01


8.177244e-01,1.027702e+00,1.031509e+00,1.009606e+00,1.091444e+00,1.021658e+00,2.544131e-10
1.183466e+00,9.774595e-01,9.206772e-01,1.081008e+00,9.545914e-01,9.352173e-01,8.608485e-11
8.197144e-01,1.028539e+00,1.030473e+00,1.003275e+00,1.096566e+00,1.014913e+00,5.468055e-10
1.185578e+00,9.755157e-01,9.183355e-01,1.082294e+00,9.597190e-01,9.370987e-01,7.569469e-11
8.211760e-01,1.040143e+00,1.028488e+00,1.002647e+00,1.095581e+00,1.005758e+00,4.001332e-10
1.187082e+00,9.852613e-01,9.210726e-01,1.090632e+00,9.495157e-01,9.337980e-01,7.560608e-11
8.221342e-01,1.026935e+00,1.027093e+00,1.011102e+00,1.097049e+00,1.015463e+00,2.636357e-10
1.188924e+00,9.782604e-01,9.169253e-01,1.083184e+00,9.599637e-01,9.344764e-01,2.600749e-11
8.232079e-01,1.032713e+00,1.016892e+00,1.007973e+00,1.101790e+00,1.020165e+00,1.249406e-10
1.190277e+00,9.840786e-01,9.136546e-01,1.084244e+00,9.529319e-01,9.394727e-01,3.032671e-11
8.241413e-01,1.026467e+00,1.024545e+00,1.010507e+00,1.098691e+00,1.015964e+00,1.426219e-10
1.191482e+00,9.397977e-01,9.117366e-01,1.095424e+00,9.414774e-01,9.892256e-01,5.735946e-13
8.250942e-01,1.016487e+00,1.036912e+00,1.011610e+00,1.085862e+00,1.027658e+00,5.712124e-10
1.192863e+00,9.372298e-01,9.458207e-01,1.098565e+00,9.107737e-01,9.872099e-01,1.672499e-11
8.260846e-01,1.022639e+00,1.084309e+00,9.996334e-01,1.031011e+00,1.033906e+00,2.554048e-10
1.193916e+00,1.097351e+00,9.842328e-01,9.790778e-01,9.099479e-01,9.502497e-01,1.683311e-11
8.270097e-01,9.975200e-01,1.023169e+00,1.086345e+00,1.029100e+00,1.052649e+00,3.242380e-10
1.195135e+00,1.095527e+00,9.311753e-01,9.486718e-01,9.176778e-01,9.836340e-01,5.350714e-11
8.279959e-01,9.955724e-01,1.017127e+00,1.090428e+00,1.032666e+00,1.059167e+00,8.233271e-11
1.196778e+00,1.102339e+00,9.232308e-01,9.614316e-01,9.109582e-01,9.706683e-01,2.876627e-11
8.291481e-01,1.001473e+00,1.009393e+00,1.088782e+00,1.036029e+00,1.056771e+00,6.777686e-11
1.198756e+00,1.100647e+00,9.181312e-01,9.650044e-01,9.790175e-01,9.134977e-01,4.377508e-11
8.306109e-01,1.012754e+00,1.003711e+00,1.095393e+00,1.053415e+00,1.033752e+00,2.603474e-10
1.200658e+00,9.196631e-01,1.105324e+00,9.596594e-01,9.758902e-01,9.146290e-01,4.566494e-11
8.320424e-01,1.005359e+00,1.008006e+00,1.086021e+00,1.055108e+00,1.038161e+00,5.239117e-11
1.203029e+00,9.259841e-01,1.095669e+00,9.560377e-01,9.838451e-01,9.117281e-01,1.815953e-10
8.338078e-01,9.963067e-01,1.018262e+00,1.089035e+00,1.048462e+00,1.037907e+00,2.893117e-13
1.205731e+00,9.320830e-01,1.086819e+00,9.523307e-01,9.849254e-01,9.089490e-01,1.447939e-10
8.359640e-01,1.005294e+00,1.004448e+00,1.087258e+00,1.051432e+00,1.033395e+00,1.569640e-10
1.209692e+00,9.205205e-01,1.089728e+00,9.669108e-01,9.847695e-01,9.087172e-01,2.717149e-10
8.385845e-01,1.009256e+00,9.945517e-01,1.087939e+00,1.054607e+00,1.029196e+00,1.276144e-11
1.212799e+00,9.236911e-01,1.096965e+00,9.023712e-01,9.833703e-01,9.625244e-01,1.754731e-10
8.421793e-01,1.016712e+00,9.859614e-01,1.041890e+00,1.054638e+00,1.070234e+00,1.041227e-12
1.217650e+00,9.277840e-01,1.092889e+00,9.025753e-01,9.824626e-01,9.584905e-01,2.599950e-10
8.458955e-01,1.009568e+00,9.909386e-01,1.034309e+00,1.053213e+00,1.078798e+00,4.186136e-10
1.224263e+00,8.771910e-01,1.089445e+00,9.921423e-01,9.411021e-01,9.085967e-01,5.730153e-11
8.490588e-01,1.008073e+00,9.981710e-01,1.028956e+00,1.045189e+00,1.083147e+00,1.184405e-10
1.227238e+00,1.095146e+00,1.009776e+00,9.291425e-01,1.006422e+00,8.911793e-01,1.846792e-10
8.539937e-01,1.015138e+00,9.856069e-01,1.030607e+00,1.049749e+00,1.072147e+00,5.908932e-10
1.230366e+00,1.102973e+00,1.017489e+00,9.310762e-01,1.011342e+00,8.808156e-01,3.780136e-10
8.544807e-01,1.001596e+00,1.006350e+00,1.056017e+00,1.035971e+00,1.060684e+00,9.119070e-10
1.222875e+00,1.098083e+00,1.048539e+00,9.524307e-01,9.557140e-01,8.779064e-01,4.468866e-10
8.589496e-01,1.008535e+00,1.001179e+00,1.039020e+00,1.044124e+00,1.072748e+00,7.258069e-10
1.198845e+00,9.682334e-01,1.119248e+00,9.632404e-01,8.550034e-01,8.837672e-01,3.731345e-10
8.568107e-01,1.005391e+00,1.003093e+00,1.068724e+00,1.008877e+00,1.078310e+00,2.593414e-10
1.187551e+00,9.836110e-01,1.124045e+00,9.730925e-01,8.622851e-01,8.893885e-01,3.787715e-10

1.018277e+00,1.003448e+00,1.011111e+00,1.019948e+00,1.004876e+00,9.866042e-01


8.166200e-01,1.027283e+00,1.033126e+00,1.009149e+00,1.091981e+00,1.022939e+00,5.962799e-10
1.185384e+00,9.714353e-01,9.219345e-01,1.074743e+00,9.622702e-01,9.363325e-01,2.336465e-10
8.183110e-01,1.028434e+00,1.029004e+00,1.008686e+00,1.093730e+00,1.021308e+00,4.027452e-10
1.186970e+00,9.825615e-01,9.242291e-01,1.089127e+00,9.488808e-01,9.333584e-01,1.030659e-10
8.199077e-01,1.027465e+00,1.031872e+00,1.004984e+00,1.095722e+00,1.014101e+00,9.154524e-10
1.189097e+00,9.764106e-01,9.175182e-01,1.082543e+00,9.622702e-01,9.332550e-01,4.702200e-11
8.211401e-01,1.039468e+00,1.029444e+00,1.003307e+00,1.094851e+00,1.006035e+00,4.535162e-10
1.190360e+00,9.840429e-01,9.142090e-01,1.090045e+00,9.500254e-01,9.373962e-01,1.824664e-11
8.220576e-01,1.030386e+00,1.028055e+00,1.009339e+00,1.093593e+00,1.017011e+00,4.272159e-10
1.191624e+00,9.919728e-01,9.110734e-01,1.097517e+00,9.364390e-01,9.416236e-01,9.339928e-15
8.230500e-01,1.032659e+00,1.019698e+00,1.008622e+00,1.099237e+00,1.020362e+00,3.573491e-10
1.193093e+00,9.347450e-01,9.124189e-01,1.095062e+00,9.474665e-01,9.851155e-01,7.539116e-12
8.240016e-01,1.015124e+00,1.026791e+00,1.010516e+00,1.095724e+00,1.027795e+00,2.635162e-10
1.194456e+00,9.307688e-01,9.456193e-01,1.100507e+00,9.161045e-01,9.803033e-01,2.262502e-11
8.249798e-01,1.019071e+00,1.095814e+00,1.008322e+00,1.024995e+00,1.029870e+00,1.220296e-10
1.195521e+00,1.097426e+00,9.787735e-01,9.823174e-01,9.167154e-01,9.506594e-01,6.305368e-11
8.259090e-01,1.008092e+00,1.017204e+00,1.092969e+00,1.028067e+00,1.047860e+00,1.694953e-10
1.196799e+00,1.099786e+00,9.259026e-01,9.606202e-01,9.096278e-01,9.731088e-01,6.948935e-11
8.268812e-01,9.958282e-01,1.023259e+00,1.086496e+00,1.028516e+00,1.053831e+00,3.695546e-10
1.198333e+00,1.101442e+00,9.199752e-01,9.602792e-01,9.126971e-01,9.789036e-01,4.394882e-11
8.280106e-01,1.006424e+00,1.009478e+00,1.081607e+00,1.043497e+00,1.055239e+00,1.168958e-10
1.200200e+00,1.111119e+00,9.143179e-01,9.627798e-01,9.764390e-01,9.125529e-01,5.157774e-12
8.295056e-01,1.002514e+00,1.008856e+00,1.089834e+00,1.056228e+00,1.034699e+00,3.160266e-10
1.202347e+00,9.092587e-01,1.106129e+00,9.640393e-01,9.794851e-01,9.098422e-01,1.254473e-10
8.311446e-01,1.004748e+00,1.007798e+00,1.097604e+00,1.054525e+00,1.030377e+00,5.173743e-11
1.204688e+00,9.193002e-01,1.100166e+00,9.630366e-01,9.761566e-01,9.097536e-01,1.213720e-10
8.327931e-01,1.006716e+00,1.006895e+00,1.087151e+00,1.054481e+00,1.036131e+00,1.185400e-11
1.207304e+00,9.210238e-01,1.099079e+00,9.593124e-01,9.766714e-01,9.072776e-01,9.228534e-11
8.347809e-01,1.003631e+00,1.009736e+00,1.086891e+00,1.049523e+00,1.036107e+00,4.845119e-11
1.211172e+00,9.213615e-01,1.089689e+00,9.675956e-01,9.847568e-01,9.052439e-01,1.791273e-10
8.373996e-01,1.014783e+00,9.933581e-01,1.083368e+00,1.051566e+00,1.033994e+00,2.854569e-11
1.215029e+00,9.250439e-01,1.086687e+00,9.022872e-01,9.859646e-01,9.634389e-01,9.876088e-11
8.416076e-01,1.011551e+00,9.857610e-01,1.018267e+00,1.058604e+00,1.095271e+00,2.201298e-13
1.220945e+00,9.305278e-01,1.087609e+00,9.083046e-01,9.807012e-01,9.703946e-01,3.799230e-10
8.443359e-01,1.010090e+00,9.952085e-01,1.039656e+00,1.050641e+00,1.073533e+00,9.622361e-11
1.225295e+00,8.699137e-01,1.095543e+00,1.002827e+00,9.452086e-01,9.007336e-01,3.914548e-10
8.487945e-01,1.008499e+00,9.894997e-01,1.036255e+00,1.051317e+00,1.078129e+00,3.106874e-10
1.226865e+00,1.092895e+00,1.018372e+00,9.381040e-01,1.002388e+00,8.819311e-01,6.584328e-10
8.527117e-01,1.016747e+00,9.843027e-01,1.028012e+00,1.051031e+00,1.074215e+00,2.071526e-09
1.233115e+00,1.099048e+00,1.018839e+00,9.221962e-01,1.007139e+00,8.879905e-01,2.215698e-10
8.526357e-01,1.010074e+00,1.003186e+00,1.051273e+00,1.040497e+00,1.057127e+00,1.203720e-09
1.220791e+00,1.102021e+00,1.054592e+00,9.466449e-01,9.520206e-01,8.738904e-01,4.082522e-10
8.537339e-01,1.005323e+00,1.007815e+00,1.047732e+00,1.039184e+00,1.063722e+00,1.213802e-09
1.204066e+00,9.638498e-01,1.114857e+00,9.622836e-01,8.503230e-01,8.862196e-01,2.721339e-10
8.594705e-01,1.012561e+00,9.966541e-01,1.069353e+00,1.000253e+00,1.079596e+00,7.006096e-10
1.178482e+00,9.934700e-01,1.128941e+00,9.621122e-01,8.522094e-01,8.835466e-01,5.007221e-10

1.018298e+00,1.003628e+00,1.011289e+00,1.020732e+00,1.003907e+00,9.859157e-01


8.234492e-01,1.030779e+00,1.029397e+00,1.009382e+00,1.091345e+00,1.016241e+00,3.586819e-10
1.175659e+00,9.696504e-01,9.305522e-01,1.069525e+00,9.593979e-01,9.437808e-01,1.125919e-11
8.250440e-01,1.026486e+00,1.036454e+00,1.013034e+00,1.090012e+00,1.013746e+00,3.543216e-10
1.177762e+00,9.669661e-01,9.296964e-01,1.071313e+00,9.579359e-01,9.427136e-01,5.960638e-12
8.265212e-01,1.029442e+00,1.027213e+00,1.009361e+00,1.092874e+00,1.014940e+00,1.918619e-10
1.179446e+00,9.705484e-01,9.263465e-01,1.076679e+00,9.597054e-01,9.429316e-01,9.102696e-12
8.278065e-01,1.031483e+00,1.018598e+00,1.003127e+00,1.096888e+00,1.020559e+00,4.166229e-10
1.180972e+00,9.677553e-01,9.239893e-01,1.079068e+00,9.618462e-01,9.456018e-01,1.314536e-10
8.290241e-01,1.030606e+00,1.029306e+00,9.905392e-01,1.090213e+00,1.018754e+00,3.154964e-10
1.182310e+00,9.834867e-01,9.196751e-01,1.081435e+00,9.588776e-01,9.334624e-01,9.802867e-11
8.297669e-01,1.025538e+00,1.031076e+00,1.008697e+00,1.094455e+00,1.004536e+00,8.092316e-11
1.183596e+00,9.355250e-01,9.192459e-01,1.084028e+00,9.513889e-01,9.816336e-01,1.229602e-10
8.307287e-01,1.009150e+00,1.043478e+00,1.004279e+00,1.080632e+00,1.025195e+00,2.076239e-10
1.184971e+00,9.358552e-01,9.625795e-01,1.075419e+00,9.216196e-01,9.752716e-01,6.647020e-11
8.316449e-01,1.011289e+00,1.092355e+00,1.003090e+00,1.030251e+00,1.025145e+00,1.099750e-10
1.185989e+00,1.084035e+00,9.738122e-01,9.881400e-01,9.219838e-01,9.575289e-01,8.471982e-11
8.325708e-01,1.006672e+00,1.005608e+00,1.084523e+00,1.040338e+00,1.054942e+00,1.631246e-11
1.187122e+00,1.088124e+00,9.371286e-01,9.441479e-01,9.235966e-01,9.851795e-01,3.337242e-11
8.335180e-01,1.013407e+00,1.000771e+00,1.086051e+00,1.039179e+00,1.049328e+00,3.436660e-12
1.188736e+00,1.086600e+00,9.356886e-01,9.547669e-01,9.177267e-01,9.859033e-01,5.975141e-11
8.346893e-01,1.004746e+00,1.008197e+00,1.085992e+00,1.034487e+00,1.050869e+00,1.096494e-11
1.190434e+00,1.091537e+00,9.352456e-01,9.497029e-01,9.844736e-01,9.145037e-01,1.129073e-11
8.360697e-01,1.003112e+00,1.007402e+00,1.085500e+00,1.050964e+00,1.035633e+00,5.232354e-11
1.192012e+00,9.390037e-01,1.100622e+00,9.392352e-01,9.746789e-01,9.097835e-01,9.408000e-14
8.375824e-01,1.007749e+00,9.990621e-01,1.085511e+00,1.053569e+00,1.032983e+00,4.573965e-11
1.194734e+00,9.304330e-01,1.099389e+00,9.467905e-01,9.809921e-01,9.138220e-01,1.976735e-11
8.394375e-01,1.011145e+00,9.938431e-01,1.090599e+00,1.053989e+00,1.025084e+00,2.316665e-11
1.198252e+00,9.184911e-01,1.100430e+00,9.649650e-01,9.797298e-01,9.131730e-01,3.169909e-11
8.417505e-01,1.013962e+00,9.852060e-01,1.099386e+00,1.057198e+00,1.013751e+00,1.240908e-15
1.200936e+00,9.142012e-01,1.107341e+00,9.579778e-01,9.776309e-01,9.099266e-01,5.603495e-11
8.439617e-01,1.010173e+00,9.910705e-01,1.077063e+00,1.053735e+00,1.036876e+00,3.687673e-11
